SMILES,TITLE,dockvalent_id,number_of_overlapping_fragments,overlapping_fragments,overlap_score
F[C@@H]1C[C@H](CC2CCN(CC2)C(=O)CCl)[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C1,NIR-THE-0d6-2,2602_ACL.0,0,,1213.7983684320654
CC(=O)NCC[C@H]1C[NH2+][C@@H]2[C@@H](NC3CCN(CC3)C(=O)C)C[C@@H](F)C[C@H]12,NIR-THE-0d6-3,2603_NCL.0,0,,1045.8673645617084
CC(=O)NCC[C@@H]1C[NH2+][C@H]2[C@H](NC3CCN(CC3)C(=O)CC)C[C@H](F)C[C@H]12,NIR-THE-0d6-3,2603_NCL2ACR.0,0,,1279.705691568972
F[C@H]1C[C@@H](NC2CCN(CC2)C(=O)CCl)[C@@H]2[NH2+]C[C@@H](CCNC(=O)CC)[C@H]2C1,NIR-THE-0d6-3,2603_ACL2ACR.0,0,,1290.9459460019898
F[C@@H]1C[C@H](NC2CCN(CC2)C(=O)CCl)[C@@H]2[NH2+]C[C@H](CCNC(=O)C)[C@@H]2C1,NIR-THE-0d6-3,2603_ACL.0,0,,1280.336752011537
NS(=O)(=O)c1ccc2ccc(CC3CCN(CC3)C(=O)C)cc2c1,NIR-THE-0d6-4,2604_NCL.0,0,,1032.481940161443
NS(=O)(=O)c1ccc2ccc(CC3CCN(CC3)C(=O)CC)cc2c1,NIR-THE-0d6-4,2604_NCL2ACR.0,0,,957.7492646867473
NS(=O)(=O)c1ccc2ccc(NC3CCN(CC3)C(=O)C)cc2c1,NIR-THE-0d6-5,2605_NCL.0,0,,1592.1987606223745
NS(=O)(=O)c1ccc2ccc(NC3CCN(CC3)C(=O)CC)cc2c1,NIR-THE-0d6-5,2605_NCL2ACR.0,0,,1275.6610904155352
CCNc1ncc(cc1CC1CCN(CC1)C(=O)C)C#N,NIR-THE-0d6-6,2606_NCL.0,0,,1308.5376308931545
CCNc1ncc(cc1CC1CCN(CC1)C(=O)CC)C#N,NIR-THE-0d6-6,2606_NCL2ACR.0,0,,1506.9667101238156
CCNc1ncc(cc1CC1CCN(CC1)C(=O)CCl)C=[NH2],NIR-THE-0d6-6,2606_NIT.0,0,,1587.6106954474776
CCNc1ncc(cc1NC1CCN(CC1)C(=O)C)C#N,NIR-THE-0d6-7,2607_NCL.0,0,,1188.0193071618714
CCNc1ncc(cc1NC1CCN(CC1)C(=O)CC)C#N,NIR-THE-0d6-7,2607_NCL2ACR.0,0,,1342.3526492933902
CCNc1ncc(cc1NC1CCN(CC1)C(=O)CCl)C=[NH2],NIR-THE-0d6-7,2607_NIT.0,0,,1591.9785777802454
Cc1cc(Cl)cc(CC2CCN(CC2)C(=O)C)c1,NIR-THE-0d6-8,2608_NCL.0,7,"x0734,x1334,x1380,x1458,x1412,x1336,x1385",1957.717050436885
Cc1cc(Cl)cc(CC2CCN(CC2)C(=O)CC)c1,NIR-THE-0d6-8,2608_NCL2ACR.0,0,,1581.2755260548754
CC(=O)N(CCc1ccc(cc1NC(=O)C)C(=O)N1CCSCC1)c1cnccc1C,NIR-THE-ed2-1,190_NCL.0,0,,1452.3167765558014
CC(=O)N(CCc1ccc(cc1NC(=O)CC)C(=O)N1CCSCC1)c1cnccc1C,NIR-THE-ed2-1,190_NCL2ACR.0,0,,1536.8396610438904
Cc1ccncc1N(CCc1ccc(cc1NC(=O)CCl)C(=O)N1CCSCC1)C(=O)CC,NIR-THE-ed2-1,190_ACL2ACR.0,0,,1377.8479887769195
Cc1ccncc1N(CCc1ccc(cc1NC(=O)CCl)C(=O)N1CCSCC1)C(=O)C,NIR-THE-ed2-1,190_ACL.0,0,,1371.2022273304115
CCNc1ncc(C#N)c2ccc(cc12)N(C(=O)C)c1cccc(c1)C(=O)N1CCSCC1,NIR-THE-ed2-2,191_NCL.0,0,,1330.9480207986114
CCNc1ncc(C#N)c2ccc(cc12)N(C(=O)CC)c1cccc(c1)C(=O)N1CCSCC1,NIR-THE-ed2-2,191_NCL2ACR.0,0,,1274.8164629456978
CCNc1ncc(C=[NH2])c2ccc(cc12)N(C(=O)CCl)c1cccc(c1)C(=O)N1CCSCC1,NIR-THE-ed2-2,191_NIT.0,0,,996.5822180096536
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cccnc1)C(=O)C,FOC-CAS-e3a-1,297_NCL.0,2,"x1420,x1392",1878.4962980304433
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cccnc1)C(=O)CC,FOC-CAS-e3a-1,297_NCL2ACR.0,0,,1400.7477363227933
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cnccn1)C(=O)C,FOC-CAS-e3a-2,298_NCL.0,1,x1392,1715.5091068535758
Fc1ccc(cc1)[C@H]1OCCN([C@H]1Nc1cnccn1)C(=O)CC,FOC-CAS-e3a-2,298_NCL2ACR.0,0,,1638.3140553396308
CC(=O)c1ccc(C)c(c1)S(=O)(=O)N1CCN(CC1)C(=O)N(C(=O)CC)C1=CNCC=C1C,SEL-UNI-c5c-1,595_ACL2ACR.0,0,,907.3861666570378
CC(=O)c1ccc(C)c(c1)S(=O)(=O)N1CCN(CC1)C(=O)N(C(=O)C)C1=CNCC=C1C,SEL-UNI-c5c-1,595_ACL.0,0,,1218.8379110862625
Cc1cc(ccc1Cl)S(=O)(=O)N1CCN(CC1)C(=O)N(C(=O)CC)C1=CNCC=C1C,SEL-UNI-c5c-2,596_ACL2ACR.0,0,,1355.8547643462316
CC1=CCNC=C1N(C(=O)C)C(=O)N1CCN(CC1)S(=O)(=O)c1ccc(Cl)c(C)c1,SEL-UNI-c5c-2,596_ACL.0,0,,1300.3924971490333
CCC(=O)Nc1cnccc1CCNC(=O)NC1CCCCC1,PET-SGC-c42-1,618_ACL2ACR.0,0,,1056.3586153909423
CC(=O)Nc1cnccc1CCNC(=O)NC1CCCCC1,PET-SGC-c42-1,618_ACL.0,0,,1325.960073479305
[NH3+]C[C@@H]1CC[C@@H]2[C@@H](C1)C[C@@H]([NH2+]2)[C@H]1CCCN(C1)C(=O)C,HAR-NEW-972-1,1178_NCL.0,0,,1165.3005316940025
[NH3+]C[C@@H]1CC[C@H]2[C@H](C1)C[C@@H]([NH2+]2)[C@H]1CCCN(C1)C(=O)CC,HAR-NEW-972-1,1178_NCL2ACR.0,0,,1230.4430828704676
[NH3+]C[C@@H]1CCc2c(C1)sc(n2)[C@H]1CCCN(C1)C(=O)C,HAR-NEW-972-2,1179_NCL.0,0,,1429.6362466797273
[NH3+]C[C@@H]1CCc2c(C1)sc(n2)[C@H]1CCCN(C1)C(=O)CC,HAR-NEW-972-2,1179_NCL2ACR.0,0,,1294.3853373525776
Cc1ccc(cc1)N([C@@H]1CS(=O)(=O)C=C1)C(=O)N(C(=O)CC)C1=CNCC=C1C,SEL-UNI-842-1,1354_ACL2ACR.0,0,,1057.6875330350751
Cc1ccc(cc1)N([C@@H]1CS(=O)(=O)C=C1)C(=O)N(C(=O)C)C1=CNCC=C1C,SEL-UNI-842-1,1354_ACL.0,0,,1880.8969603019034
CC1=CCNC=C1N(C(=O)CC)C(=O)c1cccnc1Cl,SEL-UNI-842-2,1355_ACL2ACR.0,0,,1781.1576095071514
CC1=CCNC=C1N(C(=O)C)C(=O)c1cccnc1Cl,SEL-UNI-842-2,1355_ACL.0,3,"x0734,x1392,x1336",2094.29730232086
CC1=CCNC=C1N(C(=O)CC)C(=O)NC1CC1,SEL-UNI-842-3,1356_ACL2ACR.0,0,,1686.1738818380045
CC1=CCNC=C1N(C(=O)C)C(=O)NC1CC1,SEL-UNI-842-3,1356_ACL.0,2,"x1420,x1392",2096.408526554815
Cc1ccncc1N(C(=O)CC)C(=O)N1CCN(CC1)c1ccccc1,SEL-UNI-842-4,1357_ACL2ACR.0,0,,1570.5931692748434
Cc1ccncc1N(C(=O)C)C(=O)N1CCN(CC1)c1ccccc1,SEL-UNI-842-4,1357_ACL.0,0,,1580.8482107490295
CCC(=O)Nc1cnccc1C(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-1,1514_ACL2ACR.0,0,,1044.8757842317252
CC(=O)Nc1cnccc1C(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-1,1514_ACL.0,1,x1351,1263.9715599785122
CCC(=O)Nc1cnccc1CC(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-2,1515_ACL2ACR.0,0,,939.3274527779973
CC(=O)Nc1cnccc1CC(=O)N1CCN(CC1)S(=O)(=O)c1cscc1,MAK-UNK-726-2,1515_ACL.0,0,,1325.5170032146546
Cc1c(N)cncc1NC(=O)Cc1cccc(c1)C=[NH2],TRY-UNI-714-19,1540_NIT.0,0,,1245.2638473289326
Cc1ccncc1NC(=O)Cc1cccc(c1)C=[NH2],TRY-UNI-714-20,1541_NIT.0,0,,1163.3291610577119
C[C@H](C(=O)Nc1cncc(N)c1C)c1cccc(c1)C=[NH2],TRY-UNI-714-21,1542_NIT.0,0,,1566.9991726246506
C[C@H](C(=O)Nc1cnccc1C)c1cccc(c1)C=[NH2],TRY-UNI-714-22,1543_NIT.0,0,,1705.2978642144574
CN(CC(=O)Nc1cnccc1C)c1cccc(c1)C=[NH2],GAB-REV-70c-19,1576_NIT.0,0,,1003.3793293004854
Cc1ccncc1NC(=O)CNc1ccc(NC(=O)CC)cc1,GAB-REV-70c-21,1578_ACL2ACR.0,0,,822.8691676705403
Cc1ccncc1NC(=O)CNc1ccc(NC(=O)C)cc1,GAB-REV-70c-21,1578_ACL.0,0,,652.873327373621
Oc1ccc(O)c(c1)[C@H]1CN(Cc2cccc(Cl)c2)CCN(C1)C(=O)C,AVI-UNI-70b-1,1581_NCL.0,0,,1558.4077941129333
Oc1ccc(O)c(c1)[C@H]1CN(Cc2cccc(Cl)c2)CCN(C1)C(=O)CC,AVI-UNI-70b-1,1581_NCL2ACR.0,1,x1336,1664.6460811081301
Oc1ccc(O)c(CN2CCN(C[C@@H](C2)c2cc(O)ccc2O)C(=O)C)c1,AVI-UNI-70b-2,1582_NCL.0,2,"x1420,x1392",2029.8737222061688
CCC(=O)Nc1cncc2c1CC[NH2+]C2,KIM-UNI-60f-1,1785_ACL2ACR.0,0,,723.0308667955078
CC(=O)Nc1cncc2c1CC[NH2+]C2,KIM-UNI-60f-1,1785_ACL.0,0,,840.7396143114253
CS(=O)(=O)NCC[C@@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C[C@H](Cl)C1,BEN-DND-362-8,2196_ACL2ACR.0,0,,1414.3889379986554
CS(=O)(=O)NCC[C@@H]1[C@H]2[NH2+]C[C@@H](CCNC(=O)C)[C@H]2C[C@@H](Cl)C1,BEN-DND-362-8,2196_ACL.0,0,,1460.325666838127
Cc1ccncc1NC(=O)Cc1cc(ccc1CNC(=O)N1CCOCC1)C=[NH2],PET-SGC-276-1,2314_NIT.0,0,,1069.164911181806
Nc1cncc(NC(=O)CC)c1,DAN-PUR-19f-1,2489_ACL2ACR.0,0,,1514.0246890288845
Nc1cncc(NC(=O)C)c1,DAN-PUR-19f-1,2489_ACL.0,3,"x0786,x1478,x1384",1485.3819549632108
CC(=O)N(C(=O)C)c1cncc(N)c1,DAN-PUR-19f-2,2490_NCL.0,7,"x1420,x0734,x1334,x1392,x1412,x1077,x1385",2115.74857677006
CC(=O)N(C(=O)CC)c1cncc(N)c1,DAN-PUR-19f-2,2490_NCL2ACR.0,2,"x0107,x1093",1341.616656237098
Nc1cncc(c1)N(C(=O)CCl)C(=O)CC,DAN-PUR-19f-2,2490_ACL2ACR.0,1,x1412,1848.1811485532862
Nc1cncc(c1)N(C(=O)C)C(=O)CCl,DAN-PUR-19f-2,2490_ACL.0,5,"x1420,x0734,x1392,x1412,x1385",2159.0744665037205
CCC(=O)Nc1cnccc1c1ncccc1NC(=O)Nc1ccccc1,MAK-UNK-129-1,2553_ACL2ACR.0,0,,822.0348983233342
CC(=O)Nc1cnccc1c1ncccc1NC(=O)Nc1ccccc1,MAK-UNK-129-1,2553_ACL.0,0,,1179.9627072897792
CCC(=O)Nc1cnccc1c1cccc(NC(=O)Nc2cccnc2)c1,MAK-UNK-129-2,2554_ACL2ACR.0,0,,1490.9267617875046
CC(=O)Nc1cnccc1c1cccc(NC(=O)Nc2cccnc2)c1,MAK-UNK-129-2,2554_ACL.0,0,,1474.4262086085096
CCC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2cccnc2)cc1,MAK-UNK-129-3,2555_ACL2ACR.0,0,,1315.9360124169534
CC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2cccnc2)cc1,MAK-UNK-129-3,2555_ACL.0,0,,1320.2177907972712
CCC(=O)Nc1cnccc1c1ccccc1NC(=O)Nc1cccnc1,MAK-UNK-129-5,2557_ACL2ACR.0,0,,925.1529656628096
CC(=O)Nc1cnccc1c1ccccc1NC(=O)Nc1cccnc1,MAK-UNK-129-5,2557_ACL.0,0,,1566.739467714374
CCC(=O)Nc1cnccc1c1ccncc1NC(=O)Nc1ccccc1,MAK-UNK-129-6,2558_ACL2ACR.0,0,,1705.8932924002756
CC(=O)Nc1cnccc1c1ccncc1NC(=O)Nc1ccccc1,MAK-UNK-129-6,2558_ACL.0,0,,1622.048828030029
CCC(=O)Nc1cnccc1c1cncc(NC(=O)Nc2ccccc2)c1,MAK-UNK-129-7,2559_ACL2ACR.0,0,,1070.2501525291802
CC(=O)Nc1cnccc1c1cncc(NC(=O)Nc2ccccc2)c1,MAK-UNK-129-7,2559_ACL.0,0,,1502.0240014703365
CCC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2ccccc2)cn1,MAK-UNK-129-8,2560_ACL2ACR.0,0,,1301.3664193304285
CC(=O)Nc1cnccc1c1ccc(NC(=O)Nc2ccccc2)cn1,MAK-UNK-129-8,2560_ACL.0,0,,1011.4755199718944
Oc1ccc([C@@H]2CN(CCN2)C(=O)C)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-1,2694_NCL.0,0,,1479.6524633785962
Oc1ccc([C@@H]2CN(CCN2)C(=O)CC)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-1,2694_NCL2ACR.0,0,,1193.4009188310429
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)C)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-2,2695_NCL.0,0,,1099.0258875235247
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)CC)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-2,2695_NCL2ACR.0,0,,869.2145467437709
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)C)c(NC(=O)Nc2cc3cccnc3[nH]2)c1,JAN-LUN-04a-3,2696_NCL.0,0,,1295.5235840024966
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)CC)c(NC(=O)Nc2cc3cccnc3[nH]2)c1,JAN-LUN-04a-3,2696_NCL2ACR.0,0,,1239.2184836288602
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)C)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-4,2697_NCL.0,0,,1337.1468543222325
Oc1ccc([C@@H]2CN(C[C@@H]3CCCC[C@@H]23)C(=O)CC)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-4,2697_NCL2ACR.0,0,,1293.9274294114502
Oc1ccc([C@H]2CN(Cc3ccc(O)cc23)C(=O)C)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-5,2698_NCL.0,0,,1239.7703092107906
Oc1ccc([C@H]2CN(Cc3ccc(O)cc23)C(=O)CC)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-5,2698_NCL2ACR.0,0,,1123.900346633959
Oc1ccc([C@H]2CN(Cc3ccccc23)C(=O)C)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-6,2699_NCL.0,0,,1342.0879150618807
Oc1ccc([C@H]2CN(Cc3ccccc23)C(=O)CC)c(NC(=O)Nc2cc3cc(cnc3[nH]2)C(=O)O)c1,JAN-LUN-04a-6,2699_NCL2ACR.0,0,,1326.2468838559914
Oc1ccc([C@H]2CN(Cc3ccc(O)cc23)C(=O)C)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-7,2700_NCL.0,0,,999.2705995076666
Oc1ccc([C@H]2CN(Cc3ccc(O)cc23)C(=O)CC)c(NC(=O)Nc2cc(CCCC(=O)O)cnc2)c1,JAN-LUN-04a-7,2700_NCL2ACR.0,0,,1045.7806901417855
Oc1ccc(O)c(CN2CCN(C[C@@H](C2)c2cc(O)ccc2O)C(=O)CC)c1,AVI-UNI-70b-2,1582_NCL2ACR.1,0,,1259.5709328552796
CCC(=O)N1CCN([C@H](C1)[NH2+]CCc1ccccc1)S(=O)(=O)c1cccc(Cl)c1,BEN-DND-362-1,2189_ACL2ACR.1,0,,1085.0628132145944
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(ccc2s1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-f9b-1,64_NCL.0,0,,1125.7869785734238
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2c(cccc2s1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-f9b-2,65_NCL2ACR.0,0,,612.5066737863386
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(ccc2s1)c1ccc(c(O)c1)S(=O)(=O)N,DAV-CRI-f9b-5,68_NCL.0,0,,1087.0375347595698
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2cc(ccc2s1)c1ccc(c(O)c1)S(=O)(=O)N,DAV-CRI-f9b-5,68_NCL2ACR.0,0,,951.1287590616076
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2c(cccc2s1)c1ccc(c(O)c1)S(=O)(=O)N,DAV-CRI-f9b-6,69_NCL.0,0,,1167.1328793135624
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2c(cccc2s1)c1ccc(c(O)c1)S(=O)(=O)N,DAV-CRI-f9b-6,69_NCL2ACR.0,0,,832.0839497088938
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2cc(ccc2s1)c1ccc(O)c(c1)S(=O)(=O)N,DAV-CRI-f9b-7,70_NCL2ACR.0,0,,907.0098649261816
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2c(cccc2s1)c1ccc(O)c(c1)S(=O)(=O)N,DAV-CRI-f9b-8,71_NCL.0,0,,1119.900509198636
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)CC)c1nc2c(cccc2s1)c1ccc(O)c(c1)S(=O)(=O)N,DAV-CRI-f9b-8,71_NCL2ACR.0,0,,1085.6529206169348
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(Cc3ccc(cc3)S(=O)(=O)N)ccc2s1,DAV-CRI-f9b-9,72_NCL.0,0,,1159.0135190737585
C[C@H]([NH3+])N[C@H](CC(=O)N)C(=O)N[C@@H]1CC[C@H](CN1C(=O)C)c1nc2cc(Cc3cccc(c3)S(=O)(=O)N)ccc2s1,DAV-CRI-f9b-10,73_NCL.0,0,,1012.152553973455
NS(=O)(=O)[C@H]1CC[C@@H]2[C@@H]([NH2+][C@H](CN3CCN(CC3)C(=O)CC)[C@H](Cl)C2=O)C1,CHR-UNK-e06-1,313_ACL2ACR.0,0,,938.3575676619904
CS(=O)(=O)NCC[C@H]1[C@@H]2[NH2+]C[C@H](CCNC(=O)CC)[C@@H]2C[C@H](F)C1,ELE-IMP-dfb-1,322_ACL2ACR.0,0,,541.2733770775449
CS(=O)(=O)NCc1cccc(c1)C1=C(N(Cc2ccccc12)C(=O)C)C(=O)Nc1cccnc1,GER-FIO-88d-1,1310_NCL.0,0,,1558.9733880883834
CS(=O)(=O)NCc1cccc(c1)C1=C(N(Cc2ccccc12)C(=O)CC)C(=O)Nc1cccnc1,GER-FIO-88d-1,1310_NCL2ACR.0,0,,1092.3132226390283
NS(=O)(=O)c1ccc2sc(CC3=C(N(Cc4ccccc34)C(=O)C)C(=O)Nc3cccnc3)cc2c1,GER-FIO-88d-2,1311_NCL.0,0,,1662.8747808858875
NS(=O)(=O)c1ccc2sc(CC3=C(N(Cc4ccccc34)C(=O)CC)C(=O)Nc3cccnc3)cc2c1,GER-FIO-88d-2,1311_NCL2ACR.0,0,,1433.2019303263194
NS(=O)(=O)c1ccc2sc(C[C@@H]3[C@@H](N(Cc4ccccc34)C(=O)CCl)C(=O)Nc3cccnc3)cc2c1,GER-FIO-88d-2,1311_ACR.0,0,,1326.3788338209747
NS(=O)(=O)[C@@H]1CCc2ccc(cc2C1)[C@H]1CN(Cc2ccccc12)C(=O)C,DAV-CRI-3fe-1,2086_NCL.0,0,,1119.9597456033566
NS(=O)(=O)[C@@H]1CCc2cc(ccc2C1)[C@H]1CN(Cc2ccccc12)C(=O)C,DAV-CRI-3fe-2,2087_NCL.0,0,,1480.1123746418116
NS(=O)(=O)[C@@H]1CCc2cc(ccc2C1)[C@H]1CN(Cc2ccccc12)C(=O)CC,DAV-CRI-3fe-2,2087_NCL2ACR.0,0,,1226.8380442700352
COC(=O)c1ccc(cc1CCCCCCCS(O)(O)N1CCN(CC1)C(=O)CC)S(=O)(=O)N,AND-UNI-23a-1,2353_ACL2ACR.0,0,,459.9478953834213
COC(=O)c1ccc(cc1CCCCCCCS(O)(O)N1CCN(CC1)C(=O)C)S(=O)(=O)N,AND-UNI-23a-1,2353_ACL.0,0,,360.80505341589816
NS(=O)(=O)c1ccc2ccc(CN3CCN(CC3)C(=O)CC)cc2c1,JAN-GHE-1d9-1,2427_ACL2ACR.0,0,,1390.6741557946814
NS(=O)(=O)c1ccc2ccc(CN3CCN(CC3)C(=O)C)cc2c1,JAN-GHE-1d9-1,2427_ACL.0,2,"x0831,x0692",1953.1317276736788
NS(=O)(=O)CCc1cccc(CN2CCN(CC2)C(=O)CC)c1,JAN-GHE-1d9-2,2428_ACL2ACR.0,0,,1079.8775169692929
NS(=O)(=O)CCc1cccc(CN2CCN(CC2)C(=O)C)c1,JAN-GHE-1d9-2,2428_ACL.0,0,,1334.7713986150954
NS(=O)(=O)[C@H]1C[C@H]2CC[C@@H](CN3CCN(CC3)C(=O)CC)C[C@H]2[NH2+]1,JAN-GHE-1d9-3,2429_ACL2ACR.0,0,,774.7784247062798
NS(=O)(=O)[C@@H]1C[C@@H]2CC[C@H](CN3CCN(CC3)C(=O)C)C[C@@H]2[NH2+]1,JAN-GHE-1d9-3,2429_ACL.0,1,x1336,1473.5476385148847
NS(=O)(=O)[C@@H]1C[NH2+][C@@H]2C[C@@H](CN3CCN(CC3)C(=O)CC)CC[C@@H]12,JAN-GHE-1d9-4,2430_ACL2ACR.0,0,,955.3935328321048
NS(=O)(=O)[C@@H]1C[NH2+][C@@H]2C[C@H](CN3CCN(CC3)C(=O)C)CC[C@H]12,JAN-GHE-1d9-4,2430_ACL.0,0,,685.9012820516608
NS(=O)(=O)c1ccc2ccc(CN3CCN(CC3)C(=O)CC)nc2c1,JAN-GHE-1d9-5,2431_ACL2ACR.0,0,,1070.6969111761243
NS(=O)(=O)c1ccc2ccc(CN3CCN(CC3)C(=O)C)nc2c1,JAN-GHE-1d9-5,2431_ACL.0,0,,1198.4889895676347
NS(=O)(=O)Cc1cccc(c1)C(=O)CN1CCN(CC1)C(=O)CC,JAN-GHE-1d9-6,2432_ACL2ACR.0,0,,1248.3215514367214
NS(=O)(=O)Cc1cccc(c1)C(=O)CN1CCN(CC1)C(=O)C,JAN-GHE-1d9-6,2432_ACL.0,1,x1336,1311.4114308211622
NS(=O)(=O)c1cccc(NC(=O)CN2CCN(CC2)C(=O)CC)c1,JAN-GHE-1d9-7,2433_ACL2ACR.0,0,,1149.449092255908
NS(=O)(=O)c1cccc(NC(=O)CN2CCN(CC2)C(=O)C)c1,JAN-GHE-1d9-7,2433_ACL.0,0,,1438.5394234975863
NS(=O)(=O)/C=C/c1cccc(CN2CCN(CC2)C(=O)CC)c1,JAN-GHE-1d9-8,2434_ACL2ACR.0,2,"x1358,x1351",1455.9836731799207
NS(=O)(=O)/C=C/c1cccc(CN2CCN(CC2)C(=O)C)c1,JAN-GHE-1d9-8,2434_ACL.0,0,,914.0058026481427
CC(=O)N1CCN(Cc2cccc(c2)CCS(=O)(=O)N)CC1,JAN-GHE-1d9-8,2434_SUL.0,0,,1541.821258236907
NS(=O)(=O)c1cccc(NS(=O)(=O)CN2CCN(CC2)C(=O)CC)c1,JAN-GHE-1d9-9,2435_ACL2ACR.0,0,,584.0464459236358
NS(=O)(=O)c1ccc(cc1)C(=O)/C=C/CN1CCN(CC1)C(=O)CC,JAN-GHE-1d9-10,2436_ACL2ACR.0,0,,1476.361038443948
NS(=O)(=O)c1ccc(cc1)C(=O)/C=C/CN1CCN(CC1)C(=O)C,JAN-GHE-1d9-10,2436_ACL.0,0,,884.7005920253996
C[C@H](NC(=O)C)c1cc(Cl)cc(c1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-14a-1,2511_NCL.0,0,,1283.9592681562785
C[C@H](NC(=O)CC)c1cc(Cl)cc(c1)c1ccc(cc1)S(=O)(=O)N,DAV-CRI-14a-1,2511_NCL2ACR.0,0,,951.1698732665283
C[C@H](NC(=O)CC)c1cc(Cl)cc(c1)c1ccc(c(O)c1)S(=O)(=O)N,DAV-CRI-14a-2,2512_NCL2ACR.0,0,,921.8375773002466
C[C@H](NC(=O)C)c1cc(cc(Cl)c1)c1ccc(c(C)c1)S(=O)(=O)N,DAV-CRI-14a-4,2514_NCL.0,0,,916.278850747152
C[C@H](NC(=O)CC)c1cc(cc(Cl)c1)c1ccc(c(C)c1)S(=O)(=O)N,DAV-CRI-14a-4,2514_NCL2ACR.0,0,,1055.9726429377888
C[C@H](NC(=O)C)c1cc(Cl)cc(C[C@H]2C=CC(=C2)S(=O)(=O)N)c1,DAV-CRI-14a-5,2515_NCL.0,0,,1106.9996285077707
C[C@H](NC(=O)CC)c1cc(Cl)cc(C[C@H]2C=CC(=C2)S(=O)(=O)N)c1,DAV-CRI-14a-5,2515_NCL2ACR.0,0,,1506.2079184670752
C[C@H](NC(=O)CCl)c1cc(Cl)cc(C[C@@H]2C=C[C@@H](C2)S(=O)(=O)N)c1,DAV-CRI-14a-5,2515_SUL.0,0,,1693.4000714701097
C[C@@H](NC(=O)C)c1cc(Cl)cc(c1)/C(=C\1/C=CC(=C1)S(=O)(=O)N)/O,DAV-CRI-14a-6,2516_NCL.0,0,,1171.1531621164536
C[C@@H](NC(=O)CC)c1cc(Cl)cc(c1)/C(=C/1\C=CC(=C1)S(=O)(=O)N)/O,DAV-CRI-14a-6,2516_NCL2ACR.0,0,,639.9246923923017
